method,network_width,parameter_count,dataset_size,context_size,context_measurements,regime_class,n_tasks,n_seeds,training_seconds,average_precision_mean,average_precision_std,auc_mean,auc_std,iou_top7_mean,iou_top7_std,centroid_error_mean,centroid_error_std,area_matched_iou_mean,area_matched_iou_std,exact_score_correlation_mean,exact_score_correlation_std,relative_score_error_mean,relative_score_error_std,transformed_mean_relative_residual_mean,transformed_mean_relative_residual_std,transformed_covariance_relative_residual_mean,transformed_covariance_relative_residual_std,posterior_std_mean_mean,posterior_std_mean_std,uq_error_correlation_mean,uq_error_correlation_std,numerical_coverage_95_mean,numerical_coverage_95_std,average_precision_ci95,auc_ci95,iou_top7_ci95,centroid_error_ci95,area_matched_iou_ci95,exact_score_correlation_ci95,relative_score_error_ci95,transformed_mean_relative_residual_ci95,transformed_covariance_relative_residual_ci95,posterior_std_mean_ci95,uq_error_correlation_ci95,numerical_coverage_95_ci95,localization_risk_mean,localization_risk_ci95
exact,0,0,0,24,576,All,672,3,0.0,0.7741331651978333,0.1575512977811994,0.9819856862957066,0.016504317553185977,0.3816061031331825,0.13281436668817329,0.04448637768191986,0.03540242895735837,0.5596606515028801,0.2069594635132425,1.0,0.0,0.0,0.0,6.209812784433622e-05,5.994955204389851e-05,1.67293321934061e-06,7.965704417144556e-07,0.027834261990002575,0.011449023797928568,0.0,0.0,1.0,0.0,0.011912239588871939,0.0012478690287744286,0.010041913834508615,0.002676729558608529,0.015647923877960816,0.0,0.0,4.5327041874591536e-06,6.022760894228865e-08,0.0008656451356498843,0.0,0.0,0.22586683480216674,0.011912239588871939
exact,0,0,0,24,576,ID,192,3,0.0,0.8779775064056682,0.1349509321195475,0.9917448162885226,0.010225783821789377,0.30451794729489284,0.16955669687125527,0.029357400344000025,0.02343231702289653,0.724053634780342,0.2373087491260691,1.0,0.0,0.0,0.0,0.0001211153087675838,8.365063213272532e-05,2.4291993003799917e-06,1.0545115297570995e-06,0.019393826614153366,0.01214226727632805,0.0,0.0,1.0,0.0,0.01908891946171986,0.001446445465335329,0.023983933122473138,0.0033145203625219604,0.0335675161963024,0.0,0.0,1.1832450170029273e-05,1.491615163143622e-07,0.0017175336137372943,0.0,0.0,0.12202249359433182,0.01908891946171986
exact,0,0,0,24,576,OOD,480,3,0.0,0.7325954287146992,0.14648810702485082,0.9780820342985803,0.016924396348327455,0.4124413654684984,0.09955740497373769,0.05053796861708781,0.03752767041163577,0.4939034581918954,0.14959817840168016,1.0,0.0,0.0,0.0,3.849125547503718e-05,1.702221381716852e-05,1.3704267869248573e-06,3.5285272934368885e-07,0.031210436140342256,0.009211637337159332,0.0,0.0,1.0,0.0,0.013105023968544492,0.0015140793631823778,0.008906539956896215,0.0033572760971284418,0.013383255155806118,0.0,0.0,1.5228302461020885e-06,3.156668189200456e-08,0.0008240855216494345,0.0,0.0,0.2674045712853008,0.013105023968544492
exact,0,0,0,32,1024,All,672,3,0.0,0.7877621588994546,0.15121578910973896,0.9835489983598019,0.015154350316790903,0.3904831448563336,0.1350725653161928,0.04201811247748121,0.03364089322139911,0.5718092828062428,0.20384645443709698,1.0,0.0,0.0,0.0,9.782604286506727e-05,9.728961181566391e-05,2.3580722215500927e-06,1.079125945914622e-06,0.027205269722062823,0.011416196807463459,0.0,0.0,1.0,0.0,0.011433220385129029,0.0011457998399861634,0.010212653164968388,0.0025435422346916673,0.01541255349079411,0.0,0.0,7.3559353796375455e-06,8.159124675796231e-08,0.0008631631314968937,0.0,0.0,0.21223784110054544,0.011433220385129029
exact,0,0,0,32,1024,ID,192,3,0.0,0.90121491843618,0.10700458530806845,0.9934854778854452,0.007365114430327135,0.3221046762970335,0.1815613364484439,0.025993179713623204,0.01888644257420201,0.7490991275326949,0.2155110706362872,1.0,0.0,0.0,0.0,0.00019212947906526793,0.00013755933635432974,3.3823604640067137e-06,1.4011400868477626e-06,0.018824022910848677,0.011808276928665422,0.0,0.0,1.0,0.0,0.01513588590237371,0.0010418014457456333,0.025681999185869643,0.002671502712541235,0.030484216788075193,0.0,0.0,1.9457880369061045e-05,1.981924085469132e-07,0.001670290406540504,0.0,0.0,0.09878508156382004,0.01513588590237371
exact,0,0,0,32,1024,OOD,480,3,0.0,0.7423810550847644,0.1422780427779724,0.9795744065495448,0.01564198096911556,0.4178345322800536,0.09894112440463916,0.04842808558302442,0.03604162852209478,0.500893344915662,0.1484961414198257,1.0,0.0,0.0,0.0,6.010466838498702e-05,2.6896097475400813e-05,1.948356924567444e-06,5.096197722785796e-07,0.030557768446548485,0.009356880340029919,0.0,0.0,1.0,0.0,0.01272838593297281,0.0013993527507390145,0.008851406664553143,0.0032243327819595725,0.013284665438492242,0.0,0.0,2.4061612183686796e-06,4.5591273354511914e-08,0.0008370791569181293,0.0,0.0,0.2576189449152356,0.01272838593297281
exact,0,0,0,48,2304,All,672,3,0.0,0.7974893750894871,0.1486427941067756,0.9844255822765802,0.01440367203679745,0.39464130408086123,0.13905856988215265,0.042955360791914934,0.033551206483234446,0.5830842441416004,0.20087196191525036,1.0,0.0,0.0,0.0,0.0002670315545314491,0.00029708816005264663,5.609796948831336e-06,3.2368127668540604e-06,0.02641100341930892,0.011257170262091215,0.0,0.0,1.0,0.0,0.011238679728416474,0.0010890420750462454,0.010514029555139368,0.0025367611422601366,0.01518765615212063,0.0,0.0,2.2462432181796775e-05,2.4473101603156805e-07,0.0008511393504418141,0.0,0.0,0.20251062491051286,0.011238679728416474
exact,0,0,0,48,2304,ID,192,3,0.0,0.9001681779328541,0.11511008575505471,0.9930995852987002,0.009056953937880273,0.3215719458277318,0.17853573672020198,0.027148678914879033,0.021984360548490473,0.7483226331175751,0.2232590803033835,1.0,0.0,0.0,0.0,0.0005632591243813978,0.0004177798880579829,8.744797317679817e-06,4.2772360121268585e-06,0.018320973584195547,0.011796750197337036,0.0,0.0,1.0,0.0,0.01628241555429483,0.0012811135245479382,0.02525402563556731,0.003109705737755027,0.031580179077485754,0.0,0.0,5.90953060539106e-05,6.050185239323058e-07,0.0016686599409888507,0.0,0.0,0.09983182206714591,0.01628241555429483
exact,0,0,0,48,2304,OOD,480,3,0.0,0.7564178539521402,0.1405385979826891,0.9809559810677323,0.014686568114486175,0.42386904738211306,0.10668700042877377,0.0492780335427293,0.0352699398327949,0.5169888885512105,0.14603301014253228,1.0,0.0,0.0,0.0,0.00014854052659146958,6.927642793335363e-05,4.355796801291945e-06,1.366092304566742e-06,0.02964701535335427,0.009235828481179023,0.0,0.0,1.0,0.0,0.012572772851493913,0.0013138802259445646,0.00954436319880911,0.00315529646921772,0.013064310386589456,0.0,0.0,6.197562839471534e-06,1.2221246323808563e-07,0.0008262496940771033,0.0,0.0,0.24358214604785977,0.012572772851493913
hybrid-PCG,32,33347,128,8,64,All,168,3,0.4318583899876103,0.5113356805749453,0.275350798978559,0.890954290031463,0.11502513868196457,0.2261727704438986,0.11440068884951345,0.09796559803154581,0.05999456718204823,0.3621013339099904,0.2540613971434332,0.9999999999459587,1.8225470866480224e-10,1.3704458841396722e-06,1.237379344955454e-06,3.0898170058503095e-06,2.3908695983464385e-06,3.624981024770369e-07,1.6568661328141353e-07,0.03583171205883398,0.016003994179324063,-0.12028275198183568,0.19771461585923158,1.0,0.0,0.0416377996831876,0.017393788943911706,0.017299361336901842,0.009072215441801505,0.03841847418177556,2.75600618514772e-11,1.8711314253851494e-07,3.615408045804291e-07,2.5054679483731823e-08,0.002420080516350652,0.029897867012276626,0.0,0.4886643194250547,0.0416377996831876
hybrid-PCG,32,33347,128,8,64,ID,48,3,0.4318583899876103,0.7639285889874764,0.23405296095598863,0.9575812735485068,0.05311503012832029,0.23456860731047044,0.10201810203751731,0.06537817499095881,0.0581236343678258,0.6153816595574867,0.2851284445985861,0.9999999998276287,3.126212923622977e-10,1.7904237116598647e-06,1.46424440095399e-06,2.105636423740028e-06,1.6390444467971677e-06,4.067656525682158e-07,2.39147866984237e-07,0.020712071971502113,0.013241938303372516,-0.07604781521579003,0.143877406066134,1.0,0.0,0.06621396460615882,0.015026328701874394,0.02886108755005191,0.01644327101478637,0.08066330227888037,8.844107377689284e-11,4.1423713053459235e-07,4.6368834876033196e-07,6.765532183594229e-08,0.003746165955581824,0.04070315297006791,0.0,0.2360714110125236,0.06621396460615882
hybrid-PCG,32,33347,128,8,64,OOD,120,3,0.4318583899876103,0.4102985172099328,0.22075778308300625,0.8643034966246453,0.12225585407581538,0.22281443569726986,0.11923132413182556,0.11100056724778061,0.05583182888125301,0.2607892036509918,0.14915511247131566,0.9999999999932906,1.0396249722104983e-11,1.202454753131595e-06,1.0964940297072827e-06,3.4834892386944225e-06,2.5325782686359884e-06,3.4479108244056535e-07,1.2177941161646285e-07,0.04187956809376672,0.012692150537598179,-0.13797672668825395,0.21349006768660542,1.0,0.0,0.039498579062868994,0.0218743477610321,0.02133319069081557,0.00998958168764336,0.026687235758134836,1.860125092176213e-12,1.9618767465187004e-07,4.5313574715057437e-07,2.1789101388800835e-08,0.0022709138698799886,0.03819821978591779,0.0,0.5897014827900672,0.039498579062868994
hybrid-PCG,32,33347,128,12,144,All,168,3,0.4318583899876103,0.7382337680423818,0.16517210238356655,0.9794429606539209,0.017345354909665246,0.36156231621534574,0.12603995548182362,0.04543919286723909,0.03277280366514865,0.5254295514331294,0.19231260552198126,0.9999999998643387,3.676471107632264e-10,2.237199289822911e-06,1.4684863706400722e-06,4.242054717316196e-06,2.7991534499815513e-06,5.166642786829947e-07,3.2601362699356776e-07,0.03143385239222659,0.012075075388008614,-0.13776902212187012,0.15325022519441872,1.0,0.0,0.024976876543704625,0.0026229174414659105,0.01905941961271995,0.004955814325318713,0.029080989686540402,5.559459717875708e-11,2.2206051903616854e-07,4.2328037930229824e-07,4.9298894882831395e-08,0.001825960091746245,0.023174082667344907,0.0,0.26176623195761817,0.024976876543704625
hybrid-PCG,32,33347,128,12,144,ID,48,3,0.4318583899876103,0.8500356493655409,0.15414857037704524,0.9905065690009618,0.010553300478585884,0.2866285215079493,0.1614401962386419,0.027426186924761425,0.017597977145517,0.675705479985455,0.23364400592040102,0.9999999995961346,6.116338258777637e-10,3.2303057556267354e-06,1.6543480764412888e-06,4.401862587618173e-06,3.01610793503525e-06,7.225462118990814e-07,5.25326791085931e-07,0.02177450310167231,0.013487741172933491,-0.09385865147865337,0.15411058314905787,1.0,0.0,0.04360888211516769,0.002985545927353778,0.045671694970638894,0.00497849645265699,0.06609827055921616,1.7303220746784372e-10,4.680177705606917e-07,8.532618568168082e-07,1.4861580648053243e-07,0.0038157039885070437,0.04359813546637859,0.0,0.14996435063445912,0.04360888211516769
hybrid-PCG,32,33347,128,12,144,OOD,120,3,0.4318583899876103,0.6935130155131184,0.14779282483647418,0.9750175173151043,0.017581465053969986,0.3915358340983043,0.09396417924276322,0.05264439524423016,0.034666213094505974,0.46531918001219913,0.1326230438648046,0.9999999999716205,3.620879635397299e-11,1.8399567035013812e-06,1.1782983144994018e-06,4.178131569195406e-06,2.7181580556090617e-06,4.3431150539655995e-07,1.2737285110708053e-07,0.035297592108448295,0.00894881771366744,-0.1553331703791568,0.14996574903366694,1.0,0.0,0.026443491573446578,0.0031457232346557267,0.01681232485244857,0.006202572519079684,0.023729273371451868,6.478575684106061e-12,2.1082431833173534e-07,4.863401840943452e-07,2.278989469659766e-08,0.0016011466460939714,0.02683227704230666,0.0,0.3064869844868816,0.026443491573446578
hybrid-PCG,32,33347,128,16,256,All,168,3,0.4318583899876103,0.7476064280968046,0.1702081359828467,0.9810458808541848,0.016370434367178836,0.37365781301470347,0.13784251915432413,0.04726523854991505,0.03610917704974691,0.5408941722080789,0.20760086585623763,0.9999999985541279,7.060472372305539e-09,3.7723496274246655e-06,5.05174423555931e-06,3.376845295054265e-05,0.00013897252590785032,9.182637727110196e-06,4.284421959904277e-05,0.02900535013759504,0.011946422929836135,-0.15470985311703023,0.14109459885158107,1.0,0.0,0.025738411861497393,0.0024754926059264476,0.020844171223271514,0.00546033164348723,0.03139283887551537,1.067665448574312e-09,7.639110375245189e-07,2.1015047774269415e-05,6.478786478430937e-06,0.0018065056165749113,0.021335941879069356,0.0,0.25239357190319545,0.025738411861497393
hybrid-PCG,32,33347,128,16,256,ID,48,3,0.4318583899876103,0.8611704376528427,0.14978076842939408,0.9915586215476645,0.00979790329860071,0.3038383445587625,0.18210182037017458,0.02905878699190599,0.019706581200967237,0.7106115451851873,0.24889526570509873,0.9999999950875265,1.2646110174645402e-08,7.2008316133557555e-06,8.358966573377078e-06,0.00010471336330178502,0.0002475131396305758,2.9810001781998232e-05,7.684771353526372e-05,0.020038384604655773,0.012449754619857822,-0.10304621813165678,0.1537158588932536,1.0,0.0,0.04237322381634844,0.002771842832401111,0.05151690215521418,0.00557502398098097,0.07041287684088247,3.5776052056312625e-09,2.3647652846303065e-06,7.002187111890436e-05,2.174034356713396e-05,0.0035220558987486537,0.043486467330259904,0.0,0.13882956234715726,0.04237322381634844
hybrid-PCG,32,33347,128,16,256,OOD,120,3,0.4318583899876103,0.7021808242743893,0.15656636574819208,0.9768407845767928,0.01660610851682135,0.4015856003970798,0.10399334799934946,0.054547819173118677,0.03859063374155284,0.4730072230172354,0.14053206060764717,0.9999999999407685,9.157857246329554e-11,2.4009568330522293e-06,1.256777342889938e-06,5.390488810045705e-06,8.071344558544595e-06,9.316921051549798e-07,1.8221108608064608e-06,0.032592136350770747,0.009677834546599363,-0.1753753071111796,0.1307597498513627,1.0,0.0,0.028013277220517073,0.0029712098075002926,0.018606770826377957,0.00690474046549837,0.025144376018180564,1.6385485641274347e-11,2.2486599815099317e-07,1.4441467781430742e-06,3.2601699877469244e-07,0.0017315843077319157,0.02339588777172589,0.0,0.2978191757256107,0.028013277220517073
hybrid-PCG,32,33347,128,24,576,All,168,3,0.4318583899876103,0.7780726540991355,0.15942931721190925,0.9828266187046649,0.015157937906147558,0.3773030018266138,0.13578436118763917,0.042558382956832154,0.032739163363064656,0.5625613320830357,0.20829380761137722,0.9999223684670708,0.00039939412069809135,0.0010132347129095966,0.0016041262183754134,0.03276752090457752,0.04729362033411632,0.0042263196951569226,0.0049049641318453605,0.02783313169631925,0.011582189634047531,0.0290488351117027,0.20508403933992775,0.9733813145153579,0.1036443332352028,0.024108468173407265,0.0022921421854872263,0.02053294216764107,0.004950727330239522,0.03149762364497908,6.0395293763301974e-05,0.0002425716082722015,0.007151612768401667,0.00074171534904789,0.0017514272472211544,0.03101225120803013,0.015672814466323588,0.2219273459008645,0.024108468173407265
hybrid-PCG,32,33347,128,24,576,ID,48,3,0.4318583899876103,0.871268527856599,0.1613517774596532,0.9910060310411822,0.012844907287903079,0.29905440811219636,0.17717738419818238,0.026877158476660595,0.018677955545656558,0.717377888343834,0.24509138823070237,0.9997858421890728,0.0007306331054638657,0.0012881445101129093,0.0023106157872086015,0.0413601644407511,0.0623231560112229,0.004658730085642023,0.005437202844424379,0.019167945720255323,0.012091498600760513,0.04823981417148814,0.19953005346405558,0.9149394094323119,0.18126786393203811,0.045646681153772135,0.003633845233389448,0.050123771125955834,0.005284024104476372,0.06933675369581699,0.0002066972978580234,0.0006536769769019558,0.01763132254091503,0.0015381935576748368,0.0034207046863069823,0.05644737773865753,0.05128097451792942,0.12873147214340097,0.045646681153772135
hybrid-PCG,32,33347,128,24,576,OOD,120,3,0.4318583899876103,0.74079430459615,0.1431188270613376,0.9795548537700578,0.014815379290463095,0.4086024393123807,0.1000912936401009,0.04883087274890078,0.035036377688173165,0.5006347095787164,0.1537096737687962,0.9999769789782701,4.993979245765528e-05,0.0009032707940282713,0.001208230868222166,0.029330463490108087,0.03953604624645786,0.004053355538962884,0.004688412524080694,0.031299206086744816,0.00938675200944045,0.021372443487788526,0.20758729322856972,0.9967580765485764,0.01299392682916623,0.025607207261823965,0.002650807695557963,0.0179086047166085,0.0062688033684071606,0.027502150172443736,8.935362609753491e-06,0.00021617993172511516,0.007073896225492458,0.0008388634374540514,0.001679503033643977,0.03714207942989084,0.002324908499402601,0.25920569540384997,0.025607207261823965
hybrid-PCG,32,33347,128,32,1024,All,168,3,0.4318583899876103,0.7895644745822599,0.15961997121374455,0.9832169349073991,0.016580339698002478,0.3969541969355666,0.13965749767005273,0.04222223397837726,0.03720347332913052,0.5726594466340069,0.20611311486853257,0.9997886621069415,0.0007607080878926628,0.0026639659897573823,0.002844403443884094,0.08463993903881467,0.08600363704930601,0.008479163813067915,0.006390775835788975,0.027571263005180858,0.01124679958181828,0.07201584752065494,0.18516034016649388,0.9271516580844209,0.16021392725253242,0.02413729835355079,0.002507233919733017,0.02111862734305594,0.005625808153611975,0.03116786521342931,0.00011503221017899341,0.00043012296043432627,0.013005236319519163,0.000966395757912646,0.0017007104747902785,0.027999443552454276,0.02422711477193567,0.21043552541774013,0.02413729835355079
hybrid-PCG,32,33347,128,32,1024,ID,48,3,0.4318583899876103,0.8950268056395493,0.1187034297831907,0.9930792730686239,0.007997485489253477,0.32502063389317976,0.18163255977274145,0.026602784506394486,0.020027757550582156,0.7390029527921266,0.21984418640498501,0.9995240600087986,0.0013559389727031662,0.003086437506984363,0.00306440287021478,0.11343363263101003,0.09564173420364279,0.011042382000596212,0.007419545099792639,0.019232377225610685,0.011902494468279285,0.12236482287042848,0.1607425568722004,0.8193558594211936,0.24846105822726045,0.03358139399813793,0.002262501696029704,0.05138414756641261,0.005665885294415652,0.06219427909833926,0.00038359734813849005,0.0008669245727917429,0.027057202684235546,0.002099001416708626,0.0033672351087916477,0.04547433165539288,0.07029003883681757,0.10497319436045072,0.03358139399813793
