method,depth,context_size,context_measurements,regime_class,n_tasks,average_precision_mean,transformed_mean_relative_residual_mean,mean_relative_residual_mean,covariance_relative_residual_mean,transformed_covariance_relative_residual_mean,relative_score_error_mean,numerical_coverage_95_mean,raw_condition_median,transformed_condition_median,condition_reduction_median
optimized-CG,16,24,576,All,168,0.7699591487903596,0.972695632083785,0.9726956674740428,0.04793383775921978,0.0479338408469976,0.036984923899927614,0.2719190285618727,6717.5966796875,6717.5966796875,1.0
optimized-CG,16,24,576,ID,48,0.8724373445631262,1.2546551451086998,1.2546551904330652,0.036702750444722626,0.03670275797291343,0.03123035547711572,0.16632121209598452,23377.8388671875,23377.8388671875,1.0
optimized-CG,16,24,576,OOD,120,0.728967870481253,0.8599118268738191,0.8599118582904339,0.052426272685018635,0.05242627399663126,0.03928675126905238,0.31415815514822804,5944.91455078125,5944.91455078125,1.0
optimized-CG,16,32,1024,All,168,0.7865393497985051,1.3822751834633804,1.3822751288257895,0.06358391388008987,0.06358391386345912,0.04253557654807251,0.20342868882636092,11775.0068359375,11775.0068359375,1.0
optimized-CG,16,32,1024,ID,48,0.8953188612380188,1.7094878672311704,1.7094877418130636,0.041840370725064184,0.041840369211665,0.03605912955633049,0.12927827154150384,45013.458984375,45013.458984375,1.0
optimized-CG,16,32,1024,OOD,120,0.7430275452226998,1.2513901099562645,1.2513900836308798,0.07228133114210016,0.07228133172417676,0.045126155344769305,0.23308885574030377,10494.00244140625,10494.00244140625,1.0
optimized-CG,16,48,2304,All,168,0.7981701127454561,2.105279365110965,2.1052793837374164,0.09754536003761344,0.09754535913955238,0.04565487844159911,0.28068057038901656,26624.3369140625,26624.3369140625,1.0
optimized-CG,16,48,2304,ID,48,0.8873746171649267,2.3340416165689626,2.334041701629758,0.0722303791165662,0.07223036792129274,0.03581424907315518,0.2500265704123497,93973.1376953125,93973.1376953125,1.0
optimized-CG,16,48,2304,OOD,120,0.762488310977668,2.0137744645277658,2.01377445658048,0.10767135240603234,0.10767135562685624,0.04959113018897667,0.2929421703796834,24020.501953125,24020.501953125,1.0
optimized-CG,32,8,64,All,168,0.5113357206754252,1.871848208387935e-05,1.9260586125619023e-05,8.74677335174635e-07,8.552107258554185e-07,1.2395730204400615e-06,1.0,445.6859893798828,445.6859893798828,1.0
optimized-CG,32,8,64,ID,48,0.7639285889874764,4.35241129004248e-05,4.469174622911145e-05,1.59600462386796e-06,1.5621923103263196e-06,1.5930783074935562e-06,1.0,1829.6270751953125,1829.6270751953125,1.0
optimized-CG,32,8,64,OOD,120,0.4102985733506047,8.796229757261168e-06,9.08812208422205e-06,5.861464196973051e-07,5.724180920670581e-07,1.0981709056186635e-06,1.0,406.63999938964844,406.63999938964844,1.0
optimized-CG,32,12,144,All,168,0.7382337680423819,4.4561221375795126e-05,4.5413891871783905e-05,1.4899023962503373e-06,1.468042639832642e-06,1.923375297760036e-06,1.0,1489.9290771484375,1489.9290771484375,1.0
optimized-CG,32,12,144,ID,48,0.8500356493655407,9.838823696855355e-05,0.0001001995431882363,2.732567472444695e-06,2.6948114329646464e-06,2.767686112292722e-06,1.0,5079.3985595703125,5079.3985595703125,1.0
optimized-CG,32,12,144,OOD,120,0.6935130155131184,2.3030415138691752e-05,2.3499631345202944e-05,9.928363657725944e-07,9.773351225798403e-07,1.5856509719469613e-06,1.0,1234.2193603515625,1234.2193603515625,1.0
optimized-CG,32,16,256,All,168,0.7475522256012719,0.018356198115774096,0.01835620637045087,0.0007311007187578612,0.0007310967567343491,0.0001405335569075276,1.0,2769.3154296875,2769.3154296875,1.0
optimized-CG,32,16,256,ID,48,0.8612305597361608,0.03509093663402983,0.035090834843382816,0.0009887372599829251,0.0009887262825334646,0.00022047666857357505,1.0,9666.582397460938,9666.582397460938,1.0
optimized-CG,32,16,256,OOD,120,0.7020808919473163,0.011662302708471803,0.011662354981278097,0.0006280461022678356,0.0006280449464147028,0.00010855631224110864,1.0,2542.6280517578125,2542.6280517578125,1.0
optimized-CG,32,24,576,All,168,0.7776566328398828,0.211685479751655,0.211685445691858,0.007039226460619782,0.0070392235225188,0.00440122340798894,0.9534970160041537,6717.5966796875,6717.5966796875,1.0
optimized-CG,32,24,576,ID,48,0.8718531667201446,0.30595304351299996,0.3059529519329468,0.006957825443047673,0.006957818191343248,0.0041436372945705515,0.9481292379399141,23377.8388671875,23377.8388671875,1.0
optimized-CG,32,24,576,OOD,120,0.7399780192877781,0.17397845424711703,0.17397844319542247,0.007071786867648625,0.007071785654989021,0.004504257853356295,0.9556441272298495,5944.91455078125,5944.91455078125,1.0
optimized-CG,32,32,1024,All,168,0.7906937859636818,0.49667523579583284,0.4966751957933108,0.01539840446119857,0.01539840451524854,0.012910644238304651,0.5878355732365024,11775.0068359375,11775.0068359375,1.0
optimized-CG,32,32,1024,ID,48,0.896766326515322,0.7145000283295909,0.7145000416785479,0.01719166691570227,0.017191657951722502,0.011854204523842733,0.364981924649328,45013.458984375,45013.458984375,1.0
optimized-CG,32,32,1024,OOD,120,0.7482647697430257,0.4095453187823296,0.409545257439216,0.01468109947939709,0.014681103140658956,0.013333220124089419,0.6769770326713721,10494.00244140625,10494.00244140625,1.0
optimized-CG,32,48,2304,All,168,0.8014952287080506,1.0755100110989242,1.075510138823163,0.03003508476762185,0.03003508204017716,0.02922628954097269,0.2430530204215929,26624.3369140625,26624.3369140625,1.0
optimized-CG,32,48,2304,ID,48,0.8914948336411029,1.4548871374378602,1.454887617379427,0.028249886585399456,0.028249875797579635,0.024415236529118024,0.12112032113752014,93973.1376953125,93973.1376953125,1.0
optimized-CG,32,48,2304,OOD,120,0.7654953867348298,0.9237591605633497,0.9237591474006573,0.030749164040510805,0.03074916453721617,0.031150710745714558,0.29182610013522203,24020.501953125,24020.501953125,1.0
optimized-CG,48,8,64,All,168,0.5113357206754252,1.873881159126859e-05,1.9279932626064216e-05,1.124750887981918e-06,1.1083934922900035e-06,1.2395127333842907e-06,1.0,445.6859893798828,445.6859893798828,1.0
optimized-CG,48,8,64,ID,48,0.7639285889874764,4.358769718374331e-05,4.475156355117425e-05,2.194563323657898e-06,2.165680682490271e-06,1.593168433326279e-06,1.0,1829.6270751953125,1829.6270751953125,1.0
optimized-CG,48,8,64,OOD,120,0.4102985733506047,8.799257354278704e-06,9.091280256020203e-06,6.968259137115259e-07,6.854786162098965e-07,1.0980504534074953e-06,1.0,406.63999938964844,406.63999938964844,1.0
optimized-CG,48,12,144,All,168,0.7382337680423819,4.848322120529119e-05,4.9274919596030336e-05,1.7321264020135156e-06,1.7111994648779556e-06,1.920284172097722e-06,1.0,1489.9290771484375,1489.9290771484375,1.0
optimized-CG,48,12,144,ID,48,0.8500356493655409,0.00010897090404187499,0.00011060469679096356,3.0657608694658243e-06,3.036559518202845e-06,2.756658294818711e-06,1.0,5079.3985595703125,5079.3985595703125,1.0
optimized-CG,48,12,144,OOD,120,0.6935130155131184,2.4288148070657676e-05,2.474300871805705e-05,1.198672615032592e-06,1.1810554435479995e-06,1.5857345230093264e-06,1.0,1234.2193603515625,1234.2193603515625,1.0
optimized-CG,48,16,256,All,168,0.7476064244370928,8.043299242541633e-05,8.140458699233268e-05,2.6375104678912804e-06,2.607144720641264e-06,2.524310684883685e-06,1.0,2769.3154296875,2769.3154296875,1.0
optimized-CG,48,16,256,ID,48,0.8611704376528427,0.00017132064651072417,0.00017336127264871418,4.833792580427598e-06,4.7892050787368134e-06,3.403079508264758e-06,1.0,9666.582397460938,9666.582397460938,1.0
optimized-CG,48,16,256,OOD,120,0.7021808191507929,4.407793079129321e-05,4.462191272978009e-05,1.758997622876753e-06,1.7343205774030442e-06,2.1728031555312556e-06,1.0,2542.6280517578125,2542.6280517578125,1.0
optimized-CG,48,24,576,All,168,0.7778854139412322,0.038241344762528044,0.038241361617803574,0.001337272282225487,0.0013372747455702297,0.00030915148866886814,1.0,6717.5966796875,6717.5966796875,1.0
optimized-CG,48,24,576,ID,48,0.871672967757951,0.04880823639299095,0.04880827669209486,0.0011655696550102377,0.0011655831937483583,0.00024716274538147826,1.0,23377.8388671875,23377.8388671875,1.0
optimized-CG,48,24,576,OOD,120,0.7403703924145447,0.034014588110342886,0.03401459558808706,0.0014059533331115869,0.0014059513662989785,0.00033394698598382405,1.0,5944.91455078125,5944.91455078125,1.0
optimized-CG,48,32,1024,All,168,0.7899327095950633,0.1449552234927458,0.1449552102657478,0.004559890445393815,0.00455989201215002,0.0020959984804426917,0.9989598510520799,11775.0068359375,11775.0068359375,1.0
optimized-CG,48,32,1024,ID,48,0.8950364067916597,0.18518982160215572,0.18518988260378436,0.005146313846732129,0.005146321566523156,0.0017128518569127437,0.9999734262625376,45013.458984375,45013.458984375,1.0
optimized-CG,48,32,1024,OOD,120,0.7478912307164248,0.12886138424898183,0.12886134133053317,0.00432532108485849,0.004325320190400766,0.002249257129854671,0.9985544209678968,10494.00244140625,10494.00244140625,1.0
optimized-CG,48,48,2304,All,168,0.803210273665816,0.4830050745624162,0.4830051436576815,0.013828544621078605,0.013828539268745594,0.010368689981294702,0.6426825107385715,26624.3369140625,26624.3369140625,1.0
optimized-CG,48,48,2304,ID,48,0.8944447091338571,0.6651686566571394,0.6651690235982338,0.014567056821154695,0.014567057529347895,0.00864882455546947,0.47975126715997857,93973.1376953125,93973.1376953125,1.0
optimized-CG,48,48,2304,OOD,120,0.7667164994785997,0.4101396417245269,0.4101395916814605,0.013533139741048169,0.013533131964504673,0.011056636151624796,0.7078550081700087,24020.501953125,24020.501953125,1.0
optimized-CG,64,8,64,All,168,0.5113357206754252,1.8740725975095096e-05,1.928159792997989e-05,1.3785802192922164e-06,1.3636352363056132e-06,1.2395408578077156e-06,1.0,445.6859893798828,445.6859893798828,1.0
optimized-CG,64,8,64,ID,48,0.7639285889874764,4.359392804431309e-05,4.475714712270441e-05,2.6333683183684307e-06,2.610561570470793e-06,1.59315229675272e-06,1.0,1829.6270751953125,1829.6270751953125,1.0
optimized-CG,64,8,64,OOD,120,0.4102985733506047,8.7994451474079e-06,9.091378252890081e-06,8.766649796617305e-07,8.648647026395414e-07,1.0980962822297138e-06,1.0,406.63999938964844,406.63999938964844,1.0
optimized-CG,64,12,144,All,168,0.7382337680423819,4.889131920868272e-05,4.9673391393808656e-05,2.1417262849982286e-06,2.1268831122121073e-06,1.9203878023872566e-06,1.0,1489.9290771484375,1489.9290771484375,1.0
optimized-CG,64,12,144,ID,48,0.8500356493655409,0.00011028676400805275,0.0001118930335147796,3.949833520996056e-06,3.931757191821816e-06,2.756781753987525e-06,1.0,5079.3985595703125,5079.3985595703125,1.0
optimized-CG,64,12,144,OOD,120,0.6935130155131184,2.4333141288934713e-05,2.478553454542028e-05,1.4184833905990975e-06,1.4049334803682238e-06,1.5858302217471495e-06,1.0,1234.2193603515625,1234.2193603515625,1.0
optimized-CG,64,16,256,All,168,0.7476064244370928,8.469050149934076e-05,8.559113843190734e-05,2.79293527344613e-06,2.767892354427204e-06,2.5215554501977793e-06,1.0,2769.3154296875,2769.3154296875,1.0
optimized-CG,64,16,256,ID,48,0.8611704376528427,0.0001786702414392236,0.0001805040739478843,4.852298680191325e-06,4.818381057702936e-06,3.3971367751443418e-06,1.0,9666.582397460938,9666.582397460938,1.0
optimized-CG,64,16,256,OOD,120,0.7021808191507929,4.709860552338762e-05,4.7625964225516535e-05,1.969189910748052e-06,1.947696873116911e-06,2.171322920219154e-06,1.0,2542.6280517578125,2542.6280517578125,1.0
optimized-CG,64,24,576,All,168,0.7779494033558889,0.0048087854835817114,0.004808925023672517,0.00015756868654036643,0.00015755607025858556,2.4848354761564523e-05,1.0,6717.5966796875,6717.5966796875,1.0
optimized-CG,64,24,576,ID,48,0.8716188550221985,0.006154679112417654,0.006155046362740252,0.00017289091651186315,0.00017286518633830795,2.371325180661188e-05,1.0,23377.8388671875,23377.8388671875,1.0
optimized-CG,64,24,576,OOD,120,0.7404816226893652,0.004270428032047334,0.004270476488045423,0.00015143979455176773,0.0001514324238266966,2.5302395943545582e-05,1.0,5944.91455078125,5944.91455078125,1.0
optimized-CG,64,32,1024,All,168,0.7900475170083772,0.03973125717935281,0.03973119384664594,0.001310617278379869,0.0013106196180333344,0.0002677132819144099,1.0,11775.0068359375,11775.0068359375,1.0
optimized-CG,64,32,1024,ID,48,0.8951972911471189,0.04938195401336993,0.049381684783535655,0.0012128126882088874,0.001212818648734,0.00022339702108333125,1.0,45013.458984375,45013.458984375,1.0
optimized-CG,64,32,1024,OOD,120,0.7479876073528806,0.03587097844574596,0.035870997471890056,0.0013497391144482618,0.0013497400057530683,0.0002854397862468413,1.0,10494.00244140625,10494.00244140625,1.0
optimized-CG,64,48,2304,All,168,0.8037088914091141,0.20082506003035672,0.20082504079411068,0.005678658325840407,0.005678653457185339,0.0028367821521983133,0.9902286767250016,26624.3369140625,26624.3369140625,1.0
optimized-CG,64,48,2304,ID,48,0.8951341397293676,0.25593448430299753,0.25593420273313916,0.005584010005501672,0.0055839951334443125,0.0023766394942867416,0.9972098171710968,93973.1376953125,93973.1376953125,1.0
optimized-CG,64,48,2304,OOD,120,0.7671387920810125,0.17878129032130038,0.1787813760184993,0.005716517653975901,0.00571651678668175,0.0030208392153629414,0.9874362205465634,24020.501953125,24020.501953125,1.0
optimized-CG,96,8,64,All,168,0.5113357206754252,1.8741149379728953e-05,1.9281976998777043e-05,2.027975348624301e-06,2.0199881454291677e-06,1.2395887187398643e-06,1.0,445.6859893798828,445.6859893798828,1.0
optimized-CG,96,8,64,ID,48,0.7639285889874764,4.359491205244646e-05,4.4757807183746e-05,3.8656764112706315e-06,3.858712679753277e-06,1.593164699128143e-06,1.0,1829.6270751953125,1829.6270751953125,1.0
optimized-CG,96,8,64,OOD,120,0.4102985733506047,8.799644310641952e-06,9.091644924789459e-06,1.2928949235657683e-06,1.284498331699524e-06,1.0981583265845528e-06,1.0,406.63999938964844,406.63999938964844,1.0
optimized-CG,96,12,144,All,168,0.7382337680423819,4.8985382951128124e-05,4.977877208169138e-05,3.3652777424836564e-06,3.3569391962914995e-06,1.920443609597961e-06,1.0,1489.9290771484375,1489.9290771484375,1.0
optimized-CG,96,12,144,ID,48,0.8500356493655409,0.00011060077425400438,0.00011224662800181418,5.981642641946412e-06,5.970653861690304e-06,2.75677218534535e-06,1.0,5079.3985595703125,5079.3985595703125,1.0
optimized-CG,96,12,144,OOD,120,0.6935130155131184,2.433922642997762e-05,2.4791629713642274e-05,2.318731782698554e-06,2.3114533301319776e-06,1.5859121792990058e-06,1.0,1234.2193603515625,1234.2193603515625,1.0
optimized-CG,96,16,256,All,168,0.7476064244370928,8.663650967696784e-05,8.750231264305171e-05,3.949083792674303e-06,3.9327588970379455e-06,2.5217970110431796e-06,1.0,2769.3154296875,2769.3154296875,1.0
optimized-CG,96,16,256,ID,48,0.8611704376528427,0.00018454329286515315,0.0001862539843386704,7.02040204222006e-06,7.001138006520098e-06,3.397342470160917e-06,1.0,9666.582397460938,9666.582397460938,1.0
optimized-CG,96,16,256,OOD,120,0.7021808191507929,4.747379640169373e-05,4.800164396480422e-05,2.7205564928560005e-06,2.7054072532450847e-06,2.171578827396085e-06,1.0,2542.6280517578125,2542.6280517578125,1.0
optimized-CG,96,24,576,All,168,0.7779565412895673,0.00017442930356989018,0.00017551209014394093,5.420713480794975e-06,5.393079334902766e-06,3.3801559507786633e-06,1.0,6717.5966796875,6717.5966796875,1.0
optimized-CG,96,24,576,ID,48,0.8715532522193148,0.0003680081469307188,0.00037018905701790417,9.112819716013595e-06,9.071221815778093e-06,4.624584003446823e-06,1.0,23377.8388671875,23377.8388671875,1.0
optimized-CG,96,24,576,OOD,120,0.7405178569176681,9.699776622555874e-05,9.764130339435561e-05,3.943870986707528e-06,3.921822342552635e-06,2.8823847297113994e-06,1.0,5944.91455078125,5944.91455078125,1.0
optimized-CG,96,32,1024,All,168,0.7901043676111497,0.0025394902074280497,0.0025400743155668416,8.260172359355696e-05,8.258560932613581e-05,1.0456394352196358e-05,1.0,11775.0068359375,11775.0068359375,1.0
optimized-CG,96,32,1024,ID,48,0.8950821740561441,0.0030913138325558455,0.003092828432272606,8.184148824358372e-05,8.180570224187088e-05,1.1199119086313658e-05,1.0,45013.458984375,45013.458984375,1.0
optimized-CG,96,32,1024,OOD,120,0.7481132450331519,0.0023187607573769307,0.0023189726688845353,8.290581773354625e-05,8.289757215984179e-05,1.0159304458549438e-05,1.0,10494.00244140625,10494.00244140625,1.0
optimized-CG,96,48,2304,All,168,0.8036481636623481,0.035571546612551304,0.0355714909119775,0.0010073409915396744,0.0010073445273952192,0.0002047516845885869,1.0,26624.3369140625,26624.3369140625,1.0
optimized-CG,96,48,2304,ID,48,0.8953316491737259,0.0423911403631791,0.04239102914774165,0.0010216576883976313,0.0010216646166250978,0.00017013299100196097,1.0,93973.1376953125,93973.1376953125,1.0
optimized-CG,96,48,2304,OOD,120,0.7669747694577971,0.03284370911230018,0.03284367561767184,0.0010016143127964917,0.0010016164917032676,0.00021859916202323723,1.0,24020.501953125,24020.501953125,1.0
optimized-CG,128,8,64,All,168,0.5113357206754252,1.87414126305678e-05,1.9282136796962287e-05,2.749006003658191e-06,2.7394328463225564e-06,1.2396194142283434e-06,1.0,445.6859893798828,445.6859893798828,1.0
optimized-CG,128,8,64,ID,48,0.7639285889874764,4.359511083269702e-05,4.475771644388586e-05,5.853759718140357e-06,5.842542166215973e-06,1.5932304426868882e-06,1.0,1829.6270751953125,1829.6270751953125,1.0
optimized-CG,128,8,64,OOD,120,0.4102985733506047,8.799933349716108e-06,9.091904938192858e-06,1.5071045178653245e-06,1.4981891183651896e-06,1.0981750028449256e-06,1.0,406.63999938964844,406.63999938964844,1.0
optimized-CG,128,12,144,All,168,0.7382337680423819,4.8997086845953957e-05,4.978876458358594e-05,4.976339891440841e-06,4.972152709791815e-06,1.920429863133677e-06,1.0,1489.9290771484375,1489.9290771484375,1.0
optimized-CG,128,12,144,ID,48,0.8500356493655409,0.000110638979322147,0.00011227873756067729,9.152961647866201e-06,9.151799967336652e-06,2.7568394855848055e-06,1.0,5079.3985595703125,5079.3985595703125,1.0
optimized-CG,128,12,144,OOD,120,0.6935130155131184,2.4340329855476738e-05,2.4792775392749414e-05,3.3056911888706963e-06,3.3002938067738795e-06,1.5858660141532254e-06,1.0,1234.2193603515625,1234.2193603515625,1.0
optimized-CG,128,16,256,All,168,0.7476064244370928,8.690683535491488e-05,8.776740686416504e-05,5.950441864534978e-06,5.943087315142206e-06,2.521811421188215e-06,1.0,2769.3154296875,2769.3154296875,1.0
optimized-CG,128,16,256,ID,48,0.8611704376528427,0.00018544995183823209,0.00018714454351233123,1.0757074861089677e-05,1.0754738809737319e-05,3.3973666759834487e-06,1.0,9666.582397460938,9666.582397460938,1.0
optimized-CG,128,16,256,OOD,120,0.7021808191507929,4.7489588761588005e-05,4.801655220489858e-05,4.027788665913098e-06,4.018426717304162e-06,2.1715893192701213e-06,1.0,2542.6280517578125,2542.6280517578125,1.0
optimized-CG,128,24,576,All,168,0.7779565412895673,0.00018055262622896975,0.00018162358618866513,6.313894860996004e-06,6.293415398637253e-06,3.3800692649032543e-06,1.0,6717.5966796875,6717.5966796875,1.0
optimized-CG,128,24,576,ID,48,0.8715532522193148,0.00038406229305105983,0.0003862024066923206,1.061117778059876e-05,1.0594729322595716e-05,4.623566804677163e-06,1.0,23377.8388671875,23377.8388671875,1.0
optimized-CG,128,24,576,OOD,120,0.7405178569176681,9.914875950013372e-05,9.979205798720294e-05,4.594981693154902e-06,4.572889829053869e-06,2.882670248993691e-06,1.0,5944.91455078125,5944.91455078125,1.0
optimized-CG,128,32,1024,All,168,0.7901078854402892,0.00033085799828937325,0.00033215493439928606,9.498627154666142e-06,9.47072180814584e-06,4.578924455515898e-06,1.0,11775.0068359375,11775.0068359375,1.0
optimized-CG,128,32,1024,ID,48,0.8950864697527257,0.0006528082337050437,0.0006555722884513124,1.5070427233846809e-05,1.5036737020561e-05,6.177319373061134e-06,1.0,45013.458984375,45013.458984375,1.0
optimized-CG,128,32,1024,OOD,120,0.7481164517153147,0.00020207790412310502,0.00020278799277847548,7.269907122993876e-06,7.244315723179777e-06,3.939566488497803e-06,1.0,10494.00244140625,10494.00244140625,1.0
optimized-CG,128,48,2304,All,168,0.8036469636703665,0.006211251065906205,0.006211884396786092,0.00018205736455994927,0.00018204245049259377,2.1986719609739814e-05,1.0,26624.3369140625,26624.3369140625,1.0
optimized-CG,128,48,2304,ID,48,0.8953603006348002,0.006924160047977493,0.006926010581082617,0.00017081114318289177,0.00017078119208233024,2.583320311562905e-05,1.0,93973.1376953125,93973.1376953125,1.0
optimized-CG,128,48,2304,OOD,120,0.7669616288845928,0.005926087473077688,0.005926233923067483,0.00018655585311077227,0.00018654695385669914,2.044812620738412e-05,1.0,24020.501953125,24020.501953125,1.0
