method,seed,depth,task,auc,average_precision,iou_top7,centroid_error,relative_residual
chebyshev,29,20,149,0.9999288813028946,0.9984255753860944,0.5972222222222222,0.12099403142929077,0.6166497468948364
chebyshev,29,20,150,0.9996166379145103,0.9890658867211326,0.5138888888888888,0.06453943252563477,0.6442407369613647
chebyshev,29,20,151,0.9985734881250474,0.9874893205767208,0.88,0.02887711673974991,0.5438511967658997
chebyshev,29,20,152,0.9998719262295083,0.9974201655685401,0.6666666666666666,0.006093153264373541,0.5916876196861267
chebyshev,29,20,153,0.9999581371009942,0.9991996798719488,0.6805555555555556,0.02321299910545349,0.5822372436523438
chebyshev,29,20,154,0.9968704544452771,0.9745579325902141,0.7346938775510204,0.0025450822431594133,0.4735462963581085
chebyshev,29,20,155,0.9991490253066782,0.9905954827797476,0.8658536585365854,0.0013610419118776917,0.4872276484966278
chebyshev,29,20,156,0.9997230136119025,0.9950952122483068,0.7222222222222222,0.12602238357067108,0.5759134888648987
chebyshev,29,20,157,0.9989412047806209,0.9865498814729918,0.8513513513513513,0.02326664887368679,0.5496776700019836
chebyshev,29,20,158,0.9997110340535253,0.9939794719064952,0.6388888888888888,0.05002434179186821,0.6162044405937195
chebyshev,29,20,159,0.9980523418548236,0.9821414340237004,0.782608695652174,0.01035472471266985,0.4849964678287506
chebyshev,29,20,160,0.9997331055834312,0.9938440891585949,0.5277777777777778,0.13048380613327026,0.6506300568580627
chebyshev,29,20,161,0.9978747694739616,0.9781622406506448,0.7466666666666667,0.07385046780109406,0.5703251361846924
chebyshev,29,20,162,0.9964350484481062,0.9719157227197117,0.6857142857142857,0.004177235532552004,0.4664573669433594
chebyshev,29,20,163,0.9995009279620705,0.9932797974070307,0.8783783783783784,0.015222168527543545,0.5392149090766907
chebyshev,29,20,164,0.9976190476190476,0.9800302381584729,0.72,0.013336810283362865,0.47102034091949463
chebyshev,29,20,165,0.9994308392813193,0.992639160878497,0.8666666666666667,0.015975650399923325,0.5379924774169922
chebyshev,29,20,166,0.9999199316750293,0.9979916897506925,0.5277777777777778,0.03733297437429428,0.6490325927734375
chebyshev,29,20,167,0.9997777185027119,0.9957170159033513,0.6388888888888888,0.10851367563009262,0.5982859134674072
chebyshev,29,20,168,0.9996724839751088,0.9952179816816569,0.9305555555555556,0.012939232401549816,0.5445568561553955
chebyshev,29,20,169,0.9998577626057891,0.9969329288843949,0.5972222222222222,0.0919877290725708,0.6122303605079651
chebyshev,29,20,170,0.996544269104404,0.9758321062162918,0.7733333333333333,0.08389520645141602,0.5626326203346252
chebyshev,29,20,171,0.9984891743992387,0.9858562611187709,0.7802197802197802,0.0010437348391860723,0.4797845184803009
chebyshev,29,20,172,0.9992408426646423,0.9897884164060751,0.8648648648648649,0.0120644960552454,0.5383330583572388
chebyshev,29,20,173,0.9996714039267232,0.9914638441728225,0.5138888888888888,0.011332545429468155,0.6379649639129639
chebyshev,29,20,174,0.9978952704191828,0.9815645661457632,0.7346938775510204,0.0032430340070277452,0.46182167530059814
chebyshev,29,20,175,0.9997581792318634,0.9969429767003211,0.9210526315789473,0.0049909683875739574,0.5057047605514526
chebyshev,29,20,176,0.9996054328856515,0.9949018558215708,0.9054054054054054,0.009679507464170456,0.5302783250808716
chebyshev,29,20,177,0.9999272621472214,0.9983508554937126,0.5833333333333334,0.07729055732488632,0.6309937834739685
chebyshev,29,20,178,0.9997560746786752,0.995603231474693,0.7638888888888888,0.06626620888710022,0.5667768120765686
chebyshev,29,20,179,0.997625332504408,0.9818066910670198,0.6728971962616822,0.003825307823717594,0.4718131422996521
chebyshev,29,20,180,0.9996334262859536,0.9959374804949006,0.8888888888888888,0.010828211903572083,0.48681527376174927
chebyshev,29,20,181,0.9994642019958475,0.994201597990601,0.8875,0.015121467411518097,0.5108225345611572
chebyshev,29,20,182,0.9996054328856515,0.9946727610093782,0.9054054054054054,0.018520038574934006,0.5356966257095337
chebyshev,29,20,183,0.9987571850240795,0.9869181210746061,0.8333333333333334,0.01632976531982422,0.5008788704872131
chebyshev,29,20,184,0.9997086864406779,0.9965665076880295,0.8765432098765432,0.006743323989212513,0.49923577904701233
chebyshev,29,20,185,0.9997125256673511,0.9949319453480807,0.6944444444444444,0.1145438700914383,0.5950350165367126
chebyshev,29,20,186,0.9995714053470878,0.9949824115991268,0.9324324324324325,0.013129401952028275,0.5279005765914917
chebyshev,29,20,187,0.999162117225037,0.9902703018629319,0.8658536585365854,0.0036404288839548826,0.4996832311153412
chebyshev,29,20,188,0.9967936860278702,0.9742136868728434,0.6792452830188679,0.0026624551974236965,0.46395400166511536
chebyshev,29,20,189,0.9996951219512195,0.9924198446419094,0.5555555555555556,0.029211081564426422,0.6347062587738037
chebyshev,29,20,190,0.9979717863010594,0.9823042988211654,0.7578947368421053,0.00463549979031086,0.48207855224609375
chebyshev,29,20,191,0.9999174140693391,0.9987192514695128,0.875,0.04681066796183586,0.5558204650878906
chebyshev,29,32,0,0.9962695770131951,0.9698623109626172,0.6792452830188679,0.010156637988984585,0.31104522943496704
chebyshev,29,32,1,0.9996836844436009,0.995969692752781,0.8904109589041096,0.007898503914475441,0.36432310938835144
chebyshev,29,32,2,0.9995039682539683,0.9935939807954599,0.92,0.009346554055809975,0.3542448878288269
chebyshev,29,32,3,0.9991723689461005,0.9901060928968825,0.881578947368421,0.008959820494055748,0.3655346930027008
chebyshev,29,32,4,0.9979062574351654,0.9798307947885875,0.7802197802197802,0.013608739711344242,0.3144192695617676
chebyshev,29,32,5,0.999928607125009,0.99888765294772,0.8055555555555556,0.014207858592271805,0.3914380371570587
chebyshev,29,32,6,0.9966555183946488,0.9729999079447715,0.6923076923076923,0.007491411175578833,0.3045441508293152
chebyshev,29,32,7,0.9998339728453365,0.9971088932873069,0.7777777777777778,0.017452729865908623,0.3971962034702301
chebyshev,29,32,8,0.9997875407845815,0.9973313157347995,0.9315068493150684,0.0057065910659730434,0.3437195122241974
chebyshev,29,32,9,0.9998929106875133,0.9982463034993319,0.8055555555555556,0.0037631229497492313,0.3902193009853363
chebyshev,29,32,10,0.9998177795132109,0.9957540210576648,0.5416666666666666,0.016796190291643143,0.45644477009773254
chebyshev,29,32,11,0.9999515080981476,0.9989177489177489,0.5833333333333334,0.007054169196635485,0.432034969329834
chebyshev,29,32,12,0.9997380247062854,0.9953144885978701,0.7083333333333334,0.0041423155926167965,0.4152261018753052
chebyshev,29,32,13,0.9998744113029827,0.997480144713212,0.6805555555555556,0.012035798281431198,0.3889264464378357
chebyshev,29,32,14,0.9995945039691823,0.9945028164479699,0.9041095890410958,0.008862068876624107,0.3472105860710144
chebyshev,29,32,15,0.9965584415584415,0.9710225093126393,0.7029702970297029,0.00838652066886425,0.2976081967353821
chebyshev,29,32,16,0.999792531120332,0.9968178730904487,0.8333333333333334,0.001216531964018941,0.3918503522872925
chebyshev,29,32,17,0.9971251729723352,0.9758598080844504,0.7128712871287128,0.008270490914583206,0.30929625034332275
chebyshev,29,32,18,0.9975406085563944,0.9771536096958726,0.7473684210526316,0.006837553344666958,0.3187641501426697
chebyshev,29,32,19,0.9993818054092026,0.992695112468098,0.8846153846153846,0.007366015110164881,0.32685625553131104
chebyshev,29,32,20,0.9988086354293494,0.9871563034978599,0.8658536585365854,0.007209927309304476,0.3341066241264343
chebyshev,29,32,21,1.0,1.0,0.5833333333333334,0.006165634840726852,0.4465620517730713
chebyshev,29,32,22,0.9976092304493953,0.9787367762269481,0.7553191489361702,0.010499670170247555,0.304653525352478
chebyshev,29,32,23,0.9998060323925905,0.9959163898117388,0.5833333333333334,0.009418107569217682,0.4400091767311096
chebyshev,29,32,24,0.9997178727606151,0.9948891767045499,0.7083333333333334,0.00817182008177042,0.42254191637039185
chebyshev,29,32,25,1.0,1.0,0.5972222222222222,0.012712018564343452,0.44933825731277466
chebyshev,29,32,26,0.9999186197916666,0.9988677536231885,0.8888888888888888,0.005732649005949497,0.3606809079647064
chebyshev,29,32,27,0.9975168335585508,0.9764773852878958,0.7553191489361702,0.007728703785687685,0.3150582015514374
chebyshev,29,32,28,0.9994549328576384,0.9917314333147,0.875,0.0021086768247187138,0.371958464384079
chebyshev,29,32,29,0.9995729739988612,0.9940721358348403,0.8904109589041096,0.01133581530302763,0.3537824749946594
chebyshev,29,32,30,0.9999777718502711,0.9995374653098982,0.6388888888888888,0.004358637612313032,0.43061649799346924
chebyshev,29,32,31,0.9995566262211253,0.9939467904795666,0.9324324324324325,0.005266426131129265,0.3467327654361725
chebyshev,29,32,32,0.9987908961593172,0.9852409269985605,0.825,0.007653515320271254,0.341069757938385
chebyshev,29,32,33,0.9999135546334716,0.9986805555555556,0.8333333333333334,0.009349839761853218,0.3911764323711395
chebyshev,29,32,34,0.9964264254767401,0.970678937022767,0.6826923076923077,0.007986815646290779,0.29675084352493286
chebyshev,29,32,35,0.9962039045553145,0.9663423089588813,0.6571428571428571,0.017814071848988533,0.2923522889614105
chebyshev,29,32,36,0.9963421044162921,0.9688034935685738,0.6796116504854369,0.003394571365788579,0.31273114681243896
chebyshev,29,32,37,1.0,1.0,0.5694444444444444,0.005578417796641588,0.4228459298610687
chebyshev,29,32,38,0.996510757618882,0.9708546443545824,0.6826923076923077,0.004264504183083773,0.32668155431747437
chebyshev,29,32,39,0.9981133209157003,0.9816926143849707,0.7888888888888889,0.0022393681574612856,0.31477591395378113
chebyshev,29,32,40,0.9993245144947931,0.9880402048172928,0.7638888888888888,0.014460231177508831,0.3876674473285675
chebyshev,29,32,41,0.9997417355371901,0.9956178453435941,0.7777777777777778,0.0121143264696002,0.39117127656936646
chebyshev,29,32,42,0.9999739685018874,0.9993589743589744,0.5416666666666666,0.009701247327029705,0.45202356576919556
chebyshev,29,32,43,0.9979931502733883,0.9799697207494606,0.7888888888888889,0.0051412805914878845,0.3222561776638031
chebyshev,29,32,44,0.9986015530121812,0.9854865132438713,0.8068181818181818,0.006024077534675598,0.3197330832481384
chebyshev,29,32,45,0.9975193067528736,0.9771269264412348,0.7142857142857143,0.001801053760573268,0.31231915950775146
chebyshev,29,32,46,0.9999757540490738,0.9994462901439648,0.5833333333333334,0.0046083154156804085,0.44100460410118103
chebyshev,29,32,47,0.9965959701994517,0.9718398683431985,0.6574074074074074,0.0055077215656638145,0.2975388467311859
chebyshev,29,32,48,1.0,1.0,0.5416666666666666,0.014267713762819767,0.437127947807312
chebyshev,29,32,49,0.9999110874010847,0.998196443038463,0.6388888888888888,0.00870571844279766,0.4257389008998871
chebyshev,29,32,50,1.0,0.9999999999999999,0.6388888888888888,0.004558711312711239,0.43162456154823303
chebyshev,29,32,51,0.9997748381649311,0.996178858167063,0.7638888888888888,0.010588914155960083,0.41917192935943604
chebyshev,29,32,52,0.9996247302748851,0.9935836642999267,0.7638888888888888,0.01267785020172596,0.3949201703071594
chebyshev,29,32,53,0.9997116624933606,0.9958250430157656,0.9583333333333334,0.0029615394305437803,0.3686816990375519
chebyshev,29,32,54,0.998999493414387,0.9898697152961302,0.8352941176470589,0.007024369668215513,0.32708388566970825
chebyshev,29,32,55,0.9982450561228696,0.9833672683729692,0.7912087912087912,0.012762930244207382,0.3103615641593933
chebyshev,29,32,56,0.9974295079022988,0.9767903333056434,0.7319587628865979,0.00253444816917181,0.3065743148326874
chebyshev,29,32,57,0.997784101511476,0.9785664365656999,0.7446808510638298,0.010116062127053738,0.3154565691947937
chebyshev,29,32,58,0.9965043290043291,0.970061887885467,0.6862745098039216,0.011356925591826439,0.3153253197669983
chebyshev,29,32,59,0.9998511277076148,0.9966705381339529,0.5694444444444444,0.006675634998828173,0.4454899728298187
chebyshev,29,32,60,0.9999536178107606,0.9990118577075099,0.6111111111111112,0.008043075911700726,0.43589505553245544
chebyshev,29,32,61,0.9998221748021695,0.9964862466725821,0.6388888888888888,0.005479136481881142,0.4196925163269043
chebyshev,29,32,62,0.9993806087319764,0.9925817869980721,0.8831168831168831,0.006229845341295004,0.34279078245162964
chebyshev,29,32,63,0.998692455077417,0.9868141766246525,0.8333333333333334,0.007112277206033468,0.32067418098449707
chebyshev,29,32,64,0.9996977208149447,0.9945415143414961,0.7083333333333334,0.0008864933624863625,0.4027997851371765
chebyshev,29,32,65,0.9968480861874492,0.9732592989935709,0.6990291262135923,0.0037631469313055277,0.3017984926700592
chebyshev,29,32,66,0.9968950703925822,0.9746248429986296,0.7058823529411765,0.002118866890668869,0.31289270520210266
chebyshev,29,32,67,0.9995677731673582,0.993196846405135,0.8333333333333334,0.003915848210453987,0.38402143120765686
chebyshev,29,32,68,0.9994747899159664,0.9932430099521384,0.92,0.0035842268262058496,0.3416069447994232
chebyshev,29,32,69,0.9966475566475567,0.9707362636736099,0.693069306930693,0.008345549926161766,0.3006094992160797
chebyshev,29,32,70,0.997117117117117,0.9747372001774017,0.71,0.009764918126165867,0.30664893984794617
chebyshev,29,32,71,0.9999329354168064,0.9989839349718381,0.8611111111111112,0.010556877590715885,0.3796355426311493
chebyshev,29,32,72,0.9997984805432965,0.9962694156843518,0.7083333333333334,0.010664349421858788,0.41408541798591614
chebyshev,29,32,73,1.0,1.0,0.7777777777777778,0.01116278488188982,0.40727338194847107
chebyshev,29,32,74,0.997854077253219,0.9800222076418543,0.7634408602150538,0.006032314617186785,0.30044132471084595
chebyshev,29,32,75,0.9994303385416666,0.9921455096109724,0.863013698630137,0.007083965931087732,0.3748997449874878
chebyshev,29,32,76,1.0,1.0,0.5,0.010437412187457085,0.4793822467327118
chebyshev,29,32,77,0.9997518136693395,0.9956126356473386,0.75,0.010942131280899048,0.4044833481311798
chebyshev,29,32,78,0.9998419250021955,0.9973650349644715,0.8194444444444444,0.010670329444110394,0.37722691893577576
chebyshev,29,32,79,0.998157305467438,0.9820309915848531,0.7446808510638298,0.004826896823942661,0.30508342385292053
chebyshev,29,32,80,0.998389694041868,0.9839074322515581,0.8433734939759037,0.016843773424625397,0.3082287013530731
chebyshev,29,32,81,0.9998589363803075,0.9974276703688468,0.7083333333333334,0.01582990400493145,0.41007986664772034
chebyshev,29,32,82,0.9964708280145458,0.9695377534369465,0.6796116504854369,0.007617809344083071,0.3070954978466034
chebyshev,29,32,83,0.9995203659976387,0.9916086578007842,0.7777777777777778,0.007384676020592451,0.40688297152519226
chebyshev,29,32,84,0.9959452066550101,0.9652442880691854,0.6796116504854369,0.012399228289723396,0.3144334852695465
chebyshev,29,32,85,1.0,1.0,0.4861111111111111,0.005293214228004217,0.4725731313228607
chebyshev,29,32,86,0.9970260309759283,0.971976089767607,0.7634408602150538,0.0018417368410155177,0.314992219209671
chebyshev,29,32,87,0.9982214744937812,0.9830238076226626,0.8089887640449438,0.010324222967028618,0.3161661922931671
chebyshev,29,32,88,0.999974593495935,0.999390243902439,0.5555555555555556,0.016231859102845192,0.45274439454078674
chebyshev,29,32,89,0.9997090485888857,0.9923153946389213,0.5833333333333334,0.0030740017537027597,0.43456196784973145
chebyshev,29,32,90,1.0,1.0,0.5277777777777778,0.010529306717216969,0.4467300772666931
chebyshev,29,32,91,0.9975625116626237,0.9758915904448472,0.7446808510638298,0.0011761421337723732,0.32214388251304626
chebyshev,29,32,92,0.99990234375,0.9985261949834834,0.8888888888888888,0.006344316527247429,0.3545348644256592
chebyshev,29,32,93,0.9973642945317452,0.9764797968572289,0.7244897959183674,0.005641705822199583,0.30860835313796997
chebyshev,29,32,94,1.0,1.0,0.6944444444444444,0.0025194028858095407,0.417596697807312
chebyshev,29,32,95,0.9997777185027118,0.9955090837388975,0.6388888888888888,0.015430908650159836,0.4365256428718567
chebyshev,29,32,96,0.9998719262295082,0.9973081933806751,0.6666666666666666,0.011833354830741882,0.411445677280426
chebyshev,29,32,97,0.9999092871786498,0.9985851726089416,0.7916666666666666,0.0042093852534890175,0.39161160588264465
chebyshev,29,32,98,0.9976554288948176,0.9787297051015167,0.7741935483870968,0.00497705303132534,0.3062689006328583
chebyshev,29,32,99,0.9996201047189601,0.994162243652545,0.875,0.008568535558879375,0.36992913484573364
chebyshev,29,32,100,0.9994018440709617,0.9926434590012002,0.8947368421052632,0.010437432676553726,0.3309961259365082
chebyshev,29,32,101,0.9984904661016949,0.9841562233680061,0.8765432098765432,0.0035008343402296305,0.3268725275993347
chebyshev,29,32,102,0.9996626180836707,0.9915970340258958,0.5,0.009318917989730835,0.46123620867729187
chebyshev,29,32,103,1.0,1.0,0.5833333333333334,0.0077787828631699085,0.4130828380584717
chebyshev,29,32,104,0.9997331055834312,0.9934841085354564,0.5277777777777778,0.012657081708312035,0.4598575532436371
chebyshev,29,32,105,0.9971157472049247,0.9765332550970162,0.6728971962616822,0.007477189879864454,0.2830548882484436
